id_alat,tanggal_operasi,shift,jam_mulai,jam_selesai,status_operasi,material_dipindah,id_operator,lokasi_kode,tipe_alat,model_alat,kapasitas_default_ton,departemen,umur_tahun,kondisi,hujan_mm,prob_hujan,intensitas_hujan,suhu_min_c,suhu_max_c,kelembaban_rh_avg,angin_kecepatan_avg_ms,angin_gust_max_ms,petir_count,cycle_time_avg_jam,label_risk_delay,prev_cycle_time,avg_last_3_cycles,jam_operasi,hujan_deras
ALAT_057,2025-07-22,Shift 2,14:00:00,20:09:00,Beroperasi,Overburden,OPR_006,ROAD_01,Dump Truck,Belaz 7555,86.9,Overburden Hauling,9.8,Rusak Ringan,0.0,0.17,Cerah,25.6,32.4,64.1,0.6,2.5,0,0.6844444444444444,0,0.6844444444444444,0.8834422657952068,14,0
ALAT_079,2025-07-22,Shift 3,22:00:00,05:45:00,Beroperasi,Coal,OPR_045,ROAD_01,Dump Truck,Volvo A40G,141.4,Coal Hauling,9.3,Rusak Ringan,0.0,0.17,Cerah,25.6,32.4,64.1,0.6,2.5,0,0.4558823529411764,0,0.6844444444444444,0.8834422657952068,22,0
ALAT_038,2025-07-22,Shift 3,22:00:00,05:33:00,Beroperasi,Overburden,OPR_077,ROAD_01,Dump Truck,Komatsu HD785,147.2,Overburden Hauling,0.1,Sangat Baik,0.0,0.17,Cerah,25.6,32.4,64.1,0.6,2.5,0,1.51,1,0.4558823529411764,0.8834422657952068,22,0
ALAT_057,2025-07-22,Shift 2,14:00:00,20:09:00,Beroperasi,Overburden,OPR_006,ROAD_01,Dump Truck,Belaz 7555,86.9,Overburden Hauling,9.8,Rusak Ringan,0.0,0.17,Cerah,25.6,32.4,64.1,0.6,2.5,0,0.6844444444444444,0,1.51,0.8834422657952068,14,0
ALAT_079,2025-07-22,Shift 3,22:00:00,05:45:00,Beroperasi,Coal,OPR_045,ROAD_01,Dump Truck,Volvo A40G,141.4,Coal Hauling,9.3,Rusak Ringan,0.0,0.17,Cerah,25.6,32.4,64.1,0.6,2.5,0,0.4558823529411764,0,0.6844444444444444,0.8834422657952067,22,0
ALAT_057,2025-07-22,Shift 2,14:00:00,20:09:00,Beroperasi,Overburden,OPR_006,ROAD_01,Dump Truck,Belaz 7555,86.9,Overburden Hauling,9.8,Rusak Ringan,0.0,0.17,Cerah,25.6,32.4,64.1,0.6,2.5,0,0.6844444444444444,0,0.4558823529411764,0.6082570806100215,14,0
ALAT_079,2025-07-22,Shift 3,22:00:00,05:45:00,Beroperasi,Coal,OPR_045,ROAD_01,Dump Truck,Volvo A40G,141.4,Coal Hauling,9.3,Rusak Ringan,0.0,0.17,Cerah,25.6,32.4,64.1,0.6,2.5,0,0.4558823529411764,0,0.4558823529411764,0.9596296296296294,22,0
ALAT_057,2025-07-22,Shift 2,14:00:00,20:09:00,Beroperasi,Overburden,OPR_006,ROAD_01,Dump Truck,Belaz 7555,86.9,Overburden Hauling,9.8,Rusak Ringan,0.0,0.17,Cerah,25.6,32.4,64.1,0.6,2.5,0,0.6844444444444444,0,0.6844444444444444,0.9596296296296294,14,0
ALAT_057,2025-07-22,Shift 2,14:00:00,20:09:00,Beroperasi,Overburden,OPR_006,ROAD_01,Dump Truck,Belaz 7555,86.9,Overburden Hauling,9.8,Rusak Ringan,0.0,0.17,Cerah,25.6,32.4,64.1,0.6,2.5,0,0.6844444444444444,0,0.6844444444444444,0.9596296296296294,14,0
ALAT_057,2025-07-22,Shift 2,14:00:00,20:09:00,Beroperasi,Overburden,OPR_006,ROAD_01,Dump Truck,Belaz 7555,86.9,Overburden Hauling,9.8,Rusak Ringan,0.0,0.17,Cerah,25.6,32.4,64.1,0.6,2.5,0,0.6844444444444444,0,0.6844444444444444,0.9596296296296294,14,0
ALAT_038,2025-07-22,Shift 3,22:00:00,05:33:00,Beroperasi,Overburden,OPR_077,ROAD_01,Dump Truck,Komatsu HD785,147.2,Overburden Hauling,0.1,Sangat Baik,0.0,0.17,Cerah,25.6,32.4,64.1,0.6,2.5,0,1.51,1,0.6844444444444444,0.9596296296296294,22,0
ALAT_038,2025-07-22,Shift 3,22:00:00,05:33:00,Beroperasi,Overburden,OPR_077,ROAD_01,Dump Truck,Komatsu HD785,147.2,Overburden Hauling,0.1,Sangat Baik,0.0,0.17,Cerah,25.6,32.4,64.1,0.6,2.5,0,1.51,1,1.51,1.2348148148148146,22,0
ALAT_038,2025-07-22,Shift 3,22:00:00,05:33:00,Beroperasi,Overburden,OPR_077,ROAD_01,Dump Truck,Komatsu HD785,147.2,Overburden Hauling,0.1,Sangat Baik,0.0,0.17,Cerah,25.6,32.4,64.1,0.6,2.5,0,1.51,1,1.51,1.51,22,0
ALAT_086,2025-07-23,Shift 1,06:00:00,13:03:00,Beroperasi,Coal,OPR_092,ROAD_01,Dump Truck,Belaz 7555,76.6,Coal Hauling,0.7,Sangat Baik,2.4,0.39,Ringan,23.8,29.3,76.4,2.6,4.4,0,1.7625,1,1.7625,0.8492777777777776,6,0
ALAT_060,2025-07-23,Shift 2,14:00:00,19:01:00,Beroperasi,Coal,OPR_083,ROAD_01,Dump Truck,CAT 785C,111.0,Coal Hauling,1.3,Baik,2.4,0.39,Ringan,23.8,29.3,76.4,2.6,4.4,0,0.502,0,1.7625,0.8492777777777776,14,0
ALAT_060,2025-07-23,Shift 3,22:00:00,01:24:00,Beroperasi,Coal,OPR_057,ROAD_01,Dump Truck,CAT 785C,111.0,Coal Hauling,1.3,Baik,2.4,0.39,Ringan,23.8,29.3,76.4,2.6,4.4,0,0.2833333333333333,0,0.502,0.8492777777777776,22,0
ALAT_038,2025-07-23,Shift 3,22:00:00,02:39:00,Beroperasi,Overburden,OPR_020,ROAD_01,Dump Truck,Komatsu HD785,147.2,Overburden Hauling,0.1,Sangat Baik,2.4,0.39,Ringan,23.8,29.3,76.4,2.6,4.4,0,0.3584615384615385,0,0.2833333333333333,0.38126495726495707,22,0
ALAT_038,2025-07-23,Shift 3,22:00:00,02:39:00,Beroperasi,Overburden,OPR_020,ROAD_01,Dump Truck,Komatsu HD785,147.2,Overburden Hauling,0.1,Sangat Baik,2.4,0.39,Ringan,23.8,29.3,76.4,2.6,4.4,0,0.3584615384615385,0,0.3584615384615385,0.3334188034188032,22,0
ALAT_060,2025-07-23,Shift 2,14:00:00,19:01:00,Beroperasi,Coal,OPR_083,ROAD_01,Dump Truck,CAT 785C,111.0,Coal Hauling,1.3,Baik,2.4,0.39,Ringan,23.8,29.3,76.4,2.6,4.4,0,0.502,0,0.3584615384615385,0.4063076923076921,14,0
ALAT_038,2025-07-23,Shift 3,22:00:00,02:39:00,Beroperasi,Overburden,OPR_020,ROAD_01,Dump Truck,Komatsu HD785,147.2,Overburden Hauling,0.1,Sangat Baik,2.4,0.39,Ringan,23.8,29.3,76.4,2.6,4.4,0,0.3584615384615385,0,0.3584615384615385,0.8014316239316237,22,0
ALAT_086,2025-07-23,Shift 1,06:00:00,13:03:00,Beroperasi,Coal,OPR_092,ROAD_01,Dump Truck,Belaz 7555,76.6,Coal Hauling,0.7,Sangat Baik,2.4,0.39,Ringan,23.8,29.3,76.4,2.6,4.4,0,1.7625,1,0.3584615384615385,0.8014316239316237,6,0
ALAT_060,2025-07-23,Shift 3,22:00:00,01:24:00,Beroperasi,Coal,OPR_057,ROAD_01,Dump Truck,CAT 785C,111.0,Coal Hauling,1.3,Baik,2.4,0.39,Ringan,23.8,29.3,76.4,2.6,4.4,0,0.2833333333333333,0,1.7625,0.8014316239316237,22,0
ALAT_060,2025-07-23,Shift 2,14:00:00,19:01:00,Beroperasi,Coal,OPR_083,ROAD_01,Dump Truck,CAT 785C,111.0,Coal Hauling,1.3,Baik,2.4,0.39,Ringan,23.8,29.3,76.4,2.6,4.4,0,0.502,0,0.2833333333333333,0.8492777777777775,14,0
ALAT_060,2025-07-23,Shift 3,22:00:00,01:24:00,Beroperasi,Coal,OPR_057,ROAD_01,Dump Truck,CAT 785C,111.0,Coal Hauling,1.3,Baik,2.4,0.39,Ringan,23.8,29.3,76.4,2.6,4.4,0,0.2833333333333333,0,0.502,0.356222222222222,22,0
ALAT_038,2025-07-23,Shift 3,22:00:00,02:39:00,Beroperasi,Overburden,OPR_020,ROAD_01,Dump Truck,Komatsu HD785,147.2,Overburden Hauling,0.1,Sangat Baik,2.4,0.39,Ringan,23.8,29.3,76.4,2.6,4.4,0,0.3584615384615385,0,0.2833333333333333,0.38126495726495707,22,0
ALAT_060,2025-07-23,Shift 2,14:00:00,19:01:00,Beroperasi,Coal,OPR_083,ROAD_01,Dump Truck,CAT 785C,111.0,Coal Hauling,1.3,Baik,2.4,0.39,Ringan,23.8,29.3,76.4,2.6,4.4,0,0.502,0,0.3584615384615385,0.38126495726495707,14,0
ALAT_060,2025-07-23,Shift 2,14:00:00,19:01:00,Beroperasi,Coal,OPR_083,ROAD_01,Dump Truck,CAT 785C,111.0,Coal Hauling,1.3,Baik,2.4,0.39,Ringan,23.8,29.3,76.4,2.6,4.4,0,0.502,0,0.502,0.4541538461538459,14,0
ALAT_060,2025-07-23,Shift 3,22:00:00,01:24:00,Beroperasi,Coal,OPR_057,ROAD_01,Dump Truck,CAT 785C,111.0,Coal Hauling,1.3,Baik,2.4,0.39,Ringan,23.8,29.3,76.4,2.6,4.4,0,0.2833333333333333,0,0.502,0.42911111111111083,22,0
ALAT_060,2025-07-23,Shift 3,22:00:00,01:24:00,Beroperasi,Coal,OPR_057,ROAD_01,Dump Truck,CAT 785C,111.0,Coal Hauling,1.3,Baik,2.4,0.39,Ringan,23.8,29.3,76.4,2.6,4.4,0,0.2833333333333333,0,0.2833333333333333,0.356222222222222,22,0
ALAT_060,2025-07-23,Shift 3,22:00:00,01:24:00,Beroperasi,Coal,OPR_057,ROAD_01,Dump Truck,CAT 785C,111.0,Coal Hauling,1.3,Baik,2.4,0.39,Ringan,23.8,29.3,76.4,2.6,4.4,0,0.2833333333333333,0,0.2833333333333333,0.2833333333333333,22,0
ALAT_086,2025-07-23,Shift 1,06:00:00,13:03:00,Beroperasi,Coal,OPR_092,ROAD_01,Dump Truck,Belaz 7555,76.6,Coal Hauling,0.7,Sangat Baik,2.4,0.39,Ringan,23.8,29.3,76.4,2.6,4.4,0,1.7625,1,0.2833333333333333,0.7763888888888886,6,0
ALAT_086,2025-07-23,Shift 1,06:00:00,13:03:00,Beroperasi,Coal,OPR_092,ROAD_01,Dump Truck,Belaz 7555,76.6,Coal Hauling,0.7,Sangat Baik,2.4,0.39,Ringan,23.8,29.3,76.4,2.6,4.4,0,1.7625,1,1.7625,1.2694444444444442,6,0
ALAT_086,2025-07-23,Shift 1,06:00:00,13:03:00,Beroperasi,Coal,OPR_092,ROAD_01,Dump Truck,Belaz 7555,76.6,Coal Hauling,0.7,Sangat Baik,2.4,0.39,Ringan,23.8,29.3,76.4,2.6,4.4,0,1.7625,1,1.7625,1.7625,6,0
ALAT_060,2025-07-23,Shift 2,14:00:00,19:01:00,Beroperasi,Coal,OPR_083,ROAD_01,Dump Truck,CAT 785C,111.0,Coal Hauling,1.3,Baik,2.4,0.39,Ringan,23.8,29.3,76.4,2.6,4.4,0,0.502,0,1.7625,1.3423333333333332,14,0
ALAT_086,2025-07-23,Shift 1,06:00:00,13:03:00,Beroperasi,Coal,OPR_092,ROAD_01,Dump Truck,Belaz 7555,76.6,Coal Hauling,0.7,Sangat Baik,2.4,0.39,Ringan,23.8,29.3,76.4,2.6,4.4,0,1.7625,1,0.502,1.3423333333333332,6,0
ALAT_038,2025-07-23,Shift 3,22:00:00,02:39:00,Beroperasi,Overburden,OPR_020,ROAD_01,Dump Truck,Komatsu HD785,147.2,Overburden Hauling,0.1,Sangat Baik,2.4,0.39,Ringan,23.8,29.3,76.4,2.6,4.4,0,0.3584615384615385,0,1.7625,0.8743205128205126,22,0
ALAT_060,2025-07-24,Shift 1,06:00:00,13:32:00,Beroperasi,Coal,OPR_029,ROAD_01,Dump Truck,CAT 785C,111.0,Coal Hauling,1.3,Baik,10.0,0.72,Sedang,24.3,31.5,91.0,2.1,4.8,0,0.9425,1,0.3584615384615385,1.0211538461538459,6,0
ALAT_040,2025-07-24,Shift 3,22:00:00,04:45:00,Beroperasi,Coal,OPR_109,ROAD_01,Dump Truck,Volvo A40G,100.9,Coal Hauling,2.0,Sangat Baik,10.0,0.72,Sedang,24.3,31.5,91.0,2.1,4.8,0,1.35,1,0.9425,0.883653846153846,22,0
ALAT_040,2025-07-24,Shift 3,22:00:00,04:45:00,Beroperasi,Coal,OPR_109,ROAD_01,Dump Truck,Volvo A40G,100.9,Coal Hauling,2.0,Sangat Baik,10.0,0.72,Sedang,24.3,31.5,91.0,2.1,4.8,0,1.35,1,1.35,1.2141666666666664,22,0
ALAT_040,2025-07-24,Shift 3,22:00:00,04:45:00,Beroperasi,Coal,OPR_109,ROAD_01,Dump Truck,Volvo A40G,100.9,Coal Hauling,2.0,Sangat Baik,10.0,0.72,Sedang,24.3,31.5,91.0,2.1,4.8,0,1.35,1,1.35,1.35,22,0
ALAT_060,2025-07-24,Shift 1,06:00:00,13:32:00,Beroperasi,Coal,OPR_029,ROAD_01,Dump Truck,CAT 785C,111.0,Coal Hauling,1.3,Baik,10.0,0.72,Sedang,24.3,31.5,91.0,2.1,4.8,0,0.9425,1,1.35,1.2141666666666666,6,0
ALAT_040,2025-07-24,Shift 3,22:00:00,04:45:00,Beroperasi,Coal,OPR_109,ROAD_01,Dump Truck,Volvo A40G,100.9,Coal Hauling,2.0,Sangat Baik,10.0,0.72,Sedang,24.3,31.5,91.0,2.1,4.8,0,1.35,1,0.9425,1.2141666666666666,22,0
ALAT_060,2025-07-24,Shift 1,06:00:00,13:32:00,Beroperasi,Coal,OPR_029,ROAD_01,Dump Truck,CAT 785C,111.0,Coal Hauling,1.3,Baik,10.0,0.72,Sedang,24.3,31.5,91.0,2.1,4.8,0,0.9425,1,1.35,1.0783333333333331,6,0
ALAT_040,2025-07-24,Shift 3,22:00:00,04:45:00,Beroperasi,Coal,OPR_109,ROAD_01,Dump Truck,Volvo A40G,100.9,Coal Hauling,2.0,Sangat Baik,10.0,0.72,Sedang,24.3,31.5,91.0,2.1,4.8,0,1.35,1,0.9425,1.2141666666666666,22,0
ALAT_029,2025-07-25,Shift 2,14:00:00,20:45:00,Beroperasi,Overburden,OPR_036,ROAD_01,Dump Truck,CAT 785C,94.5,Overburden Hauling,9.4,Perlu Servis,0.0,0.0,Cerah,25.8,32.7,62.9,1.1,2.7,0,1.352,1,1.352,1.3418888888888887,14,0
ALAT_028,2025-07-25,Shift 2,14:00:00,21:55:00,Beroperasi,Overburden,OPR_019,ROAD_01,Dump Truck,Komatsu HD785,97.7,Overburden Hauling,3.6,Sangat Baik,0.0,0.0,Cerah,25.8,32.7,62.9,1.1,2.7,0,1.3216666666666663,1,1.352,1.3418888888888887,14,0
ALAT_029,2025-07-25,Shift 2,14:00:00,20:45:00,Beroperasi,Overburden,OPR_036,ROAD_01,Dump Truck,CAT 785C,94.5,Overburden Hauling,9.4,Perlu Servis,0.0,0.0,Cerah,25.8,32.7,62.9,1.1,2.7,0,1.352,1,1.3216666666666663,1.3418888888888887,14,0
ALAT_029,2025-07-25,Shift 2,14:00:00,20:45:00,Beroperasi,Overburden,OPR_036,ROAD_01,Dump Truck,CAT 785C,94.5,Overburden Hauling,9.4,Perlu Servis,0.0,0.0,Cerah,25.8,32.7,62.9,1.1,2.7,0,1.352,1,1.352,1.3418888888888887,14,0
ALAT_085,2025-07-25,Shift 3,22:00:00,04:22:00,Beroperasi,Coal,OPR_055,ROAD_01,Dump Truck,Komatsu HD785,95.8,Coal Hauling,1.5,Sangat Baik,0.0,0.0,Cerah,25.8,32.7,62.9,1.1,2.7,0,0.3544444444444444,0,1.352,1.0194814814814814,22,0
ALAT_028,2025-07-25,Shift 2,14:00:00,21:55:00,Beroperasi,Overburden,OPR_019,ROAD_01,Dump Truck,Komatsu HD785,97.7,Overburden Hauling,3.6,Sangat Baik,0.0,0.0,Cerah,25.8,32.7,62.9,1.1,2.7,0,1.3216666666666663,1,0.3544444444444444,1.0093703703703703,14,0
ALAT_028,2025-07-25,Shift 2,14:00:00,21:55:00,Beroperasi,Overburden,OPR_019,ROAD_01,Dump Truck,Komatsu HD785,97.7,Overburden Hauling,3.6,Sangat Baik,0.0,0.0,Cerah,25.8,32.7,62.9,1.1,2.7,0,1.3216666666666663,1,1.3216666666666663,0.9992592592592588,14,0
ALAT_028,2025-07-25,Shift 2,14:00:00,21:55:00,Beroperasi,Overburden,OPR_019,ROAD_01,Dump Truck,Komatsu HD785,97.7,Overburden Hauling,3.6,Sangat Baik,0.0,0.0,Cerah,25.8,32.7,62.9,1.1,2.7,0,1.3216666666666663,1,1.3216666666666663,1.3216666666666663,14,0
ALAT_029,2025-07-25,Shift 2,14:00:00,20:45:00,Beroperasi,Overburden,OPR_036,ROAD_01,Dump Truck,CAT 785C,94.5,Overburden Hauling,9.4,Perlu Servis,0.0,0.0,Cerah,25.8,32.7,62.9,1.1,2.7,0,1.352,1,1.3216666666666663,1.3317777777777773,14,0
ALAT_029,2025-07-25,Shift 2,14:00:00,20:45:00,Beroperasi,Overburden,OPR_036,ROAD_01,Dump Truck,CAT 785C,94.5,Overburden Hauling,9.4,Perlu Servis,0.0,0.0,Cerah,25.8,32.7,62.9,1.1,2.7,0,1.352,1,1.352,1.3418888888888887,14,0
ALAT_028,2025-07-25,Shift 2,14:00:00,21:55:00,Beroperasi,Overburden,OPR_019,ROAD_01,Dump Truck,Komatsu HD785,97.7,Overburden Hauling,3.6,Sangat Baik,0.0,0.0,Cerah,25.8,32.7,62.9,1.1,2.7,0,1.3216666666666663,1,1.352,1.3418888888888887,14,0
ALAT_029,2025-07-25,Shift 2,14:00:00,20:45:00,Beroperasi,Overburden,OPR_036,ROAD_01,Dump Truck,CAT 785C,94.5,Overburden Hauling,9.4,Perlu Servis,0.0,0.0,Cerah,25.8,32.7,62.9,1.1,2.7,0,1.352,1,1.3216666666666663,1.3418888888888887,14,0
ALAT_029,2025-07-25,Shift 2,14:00:00,20:45:00,Beroperasi,Overburden,OPR_036,ROAD_01,Dump Truck,CAT 785C,94.5,Overburden Hauling,9.4,Perlu Servis,0.0,0.0,Cerah,25.8,32.7,62.9,1.1,2.7,0,1.352,1,1.352,1.3418888888888887,14,0
ALAT_085,2025-07-25,Shift 1,06:00:00,10:09:00,Beroperasi,Coal,OPR_125,ROAD_01,Dump Truck,Komatsu HD785,95.8,Coal Hauling,1.5,Sangat Baik,0.0,0.0,Cerah,25.8,32.7,62.9,1.1,2.7,0,0.416,0,1.352,1.0399999999999998,6,0
ALAT_085,2025-07-25,Shift 1,06:00:00,10:09:00,Beroperasi,Coal,OPR_125,ROAD_01,Dump Truck,Komatsu HD785,95.8,Coal Hauling,1.5,Sangat Baik,0.0,0.0,Cerah,25.8,32.7,62.9,1.1,2.7,0,0.416,0,0.416,0.7279999999999999,6,0
ALAT_085,2025-07-25,Shift 3,22:00:00,04:22:00,Beroperasi,Coal,OPR_055,ROAD_01,Dump Truck,Komatsu HD785,95.8,Coal Hauling,1.5,Sangat Baik,0.0,0.0,Cerah,25.8,32.7,62.9,1.1,2.7,0,0.3544444444444444,0,0.416,0.3954814814814813,22,0
ALAT_029,2025-07-25,Shift 2,14:00:00,20:45:00,Beroperasi,Overburden,OPR_036,ROAD_01,Dump Truck,CAT 785C,94.5,Overburden Hauling,9.4,Perlu Servis,0.0,0.0,Cerah,25.8,32.7,62.9,1.1,2.7,0,1.352,1,0.3544444444444444,0.7074814814814814,14,0
ALAT_085,2025-07-25,Shift 1,06:00:00,10:09:00,Beroperasi,Coal,OPR_125,ROAD_01,Dump Truck,Komatsu HD785,95.8,Coal Hauling,1.5,Sangat Baik,0.0,0.0,Cerah,25.8,32.7,62.9,1.1,2.7,0,0.416,0,1.352,0.7074814814814814,6,0
ALAT_028,2025-07-25,Shift 2,14:00:00,21:55:00,Beroperasi,Overburden,OPR_019,ROAD_01,Dump Truck,Komatsu HD785,97.7,Overburden Hauling,3.6,Sangat Baik,0.0,0.0,Cerah,25.8,32.7,62.9,1.1,2.7,0,1.3216666666666663,1,0.416,1.0298888888888886,14,0
ALAT_028,2025-07-25,Shift 2,14:00:00,21:55:00,Beroperasi,Overburden,OPR_019,ROAD_01,Dump Truck,Komatsu HD785,97.7,Overburden Hauling,3.6,Sangat Baik,0.0,0.0,Cerah,25.8,32.7,62.9,1.1,2.7,0,1.3216666666666663,1,1.3216666666666663,1.0197777777777774,14,0
ALAT_085,2025-07-25,Shift 3,22:00:00,04:22:00,Beroperasi,Coal,OPR_055,ROAD_01,Dump Truck,Komatsu HD785,95.8,Coal Hauling,1.5,Sangat Baik,0.0,0.0,Cerah,25.8,32.7,62.9,1.1,2.7,0,0.3544444444444444,0,1.3216666666666663,0.9992592592592588,22,0
ALAT_028,2025-07-25,Shift 2,14:00:00,21:55:00,Beroperasi,Overburden,OPR_019,ROAD_01,Dump Truck,Komatsu HD785,97.7,Overburden Hauling,3.6,Sangat Baik,0.0,0.0,Cerah,25.8,32.7,62.9,1.1,2.7,0,1.3216666666666663,1,1.3216666666666663,1.1401587301587297,14,0
ALAT_028,2025-07-25,Shift 2,14:00:00,21:55:00,Beroperasi,Overburden,OPR_019,ROAD_01,Dump Truck,Komatsu HD785,97.7,Overburden Hauling,3.6,Sangat Baik,0.0,0.0,Cerah,25.8,32.7,62.9,1.1,2.7,0,1.3216666666666663,1,1.3216666666666663,1.1401587301587297,14,0
ALAT_085,2025-07-26,Shift 1,06:00:00,11:26:00,Beroperasi,Coal,OPR_082,ROAD_01,Dump Truck,Komatsu HD785,95.8,Coal Hauling,1.5,Sangat Baik,1.3,0.47,Ringan,23.6,30.8,84.5,1.1,3.1,0,0.7771428571428572,1,1.3216666666666663,1.1401587301587297,6,0
ALAT_030,2025-07-26,Shift 2,14:00:00,21:01:00,Beroperasi,Overburden,OPR_055,ROAD_01,Dump Truck,Komatsu HD785,108.0,Overburden Hauling,8.0,Rusak Ringan,1.3,0.47,Ringan,23.6,30.8,84.5,1.1,3.1,0,0.43875,0,0.7771428571428572,0.8458531746031744,14,0
ALAT_079,2025-07-26,Shift 3,22:00:00,01:17:00,Beroperasi,Coal,OPR_007,ROAD_01,Dump Truck,Volvo A40G,141.4,Coal Hauling,9.3,Rusak Ringan,1.3,0.47,Ringan,23.6,30.8,84.5,1.1,3.1,0,0.1935294117647059,0,0.43875,0.46980742296918754,22,0
ALAT_038,2025-07-26,Shift 2,14:00:00,20:51:00,Beroperasi,Overburden,OPR_119,ROAD_01,Dump Truck,Komatsu HD785,147.2,Overburden Hauling,0.1,Sangat Baik,1.3,0.47,Ringan,23.6,30.8,84.5,1.1,3.1,0,0.4566666666666666,0,0.1935294117647059,0.36298202614379066,14,0
ALAT_030,2025-07-26,Shift 2,14:00:00,21:01:00,Beroperasi,Overburden,OPR_055,ROAD_01,Dump Truck,Komatsu HD785,108.0,Overburden Hauling,8.0,Rusak Ringan,1.3,0.47,Ringan,23.6,30.8,84.5,1.1,3.1,0,0.43875,0,0.4566666666666666,0.36298202614379066,14,0
ALAT_038,2025-07-26,Shift 3,22:00:00,02:24:00,Beroperasi,Overburden,OPR_010,ROAD_01,Dump Truck,Komatsu HD785,147.2,Overburden Hauling,0.1,Sangat Baik,1.3,0.47,Ringan,23.6,30.8,84.5,1.1,3.1,0,0.3666666666666667,0,0.43875,0.42069444444444426,22,0
ALAT_038,2025-07-26,Shift 3,22:00:00,02:24:00,Beroperasi,Overburden,OPR_010,ROAD_01,Dump Truck,Komatsu HD785,147.2,Overburden Hauling,0.1,Sangat Baik,1.3,0.47,Ringan,23.6,30.8,84.5,1.1,3.1,0,0.3666666666666667,0,0.3666666666666667,0.4125098039215685,22,0
ALAT_005,2025-07-26,Shift 2,14:00:00,19:13:00,Beroperasi,Coal,OPR_128,ROAD_01,Dump Truck,CAT 785C,87.3,Coal Hauling,0.1,Sangat Baik,1.3,0.47,Ringan,23.6,30.8,84.5,1.1,3.1,0,0.522,0,0.3666666666666667,0.4125098039215685,14,0
ALAT_005,2025-07-26,Shift 2,14:00:00,19:13:00,Beroperasi,Coal,OPR_128,ROAD_01,Dump Truck,CAT 785C,87.3,Coal Hauling,0.1,Sangat Baik,1.3,0.47,Ringan,23.6,30.8,84.5,1.1,3.1,0,0.522,0,0.522,0.4125098039215685,14,0
ALAT_079,2025-07-26,Shift 3,22:00:00,01:17:00,Beroperasi,Coal,OPR_007,ROAD_01,Dump Truck,Volvo A40G,141.4,Coal Hauling,9.3,Rusak Ringan,1.3,0.47,Ringan,23.6,30.8,84.5,1.1,3.1,0,0.1935294117647059,0,0.522,0.4125098039215685,22,0
ALAT_005,2025-07-26,Shift 2,14:00:00,19:13:00,Beroperasi,Coal,OPR_128,ROAD_01,Dump Truck,CAT 785C,87.3,Coal Hauling,0.1,Sangat Baik,1.3,0.47,Ringan,23.6,30.8,84.5,1.1,3.1,0,0.522,0,0.1935294117647059,0.4125098039215685,14,0
ALAT_005,2025-07-26,Shift 2,14:00:00,19:13:00,Beroperasi,Coal,OPR_128,ROAD_01,Dump Truck,CAT 785C,87.3,Coal Hauling,0.1,Sangat Baik,1.3,0.47,Ringan,23.6,30.8,84.5,1.1,3.1,0,0.522,0,0.522,0.4125098039215685,14,0
ALAT_085,2025-07-26,Shift 1,06:00:00,11:26:00,Beroperasi,Coal,OPR_082,ROAD_01,Dump Truck,Komatsu HD785,95.8,Coal Hauling,1.5,Sangat Baik,1.3,0.47,Ringan,23.6,30.8,84.5,1.1,3.1,0,0.7771428571428572,1,0.7771428571428572,0.5826050420168066,6,0
ALAT_079,2025-07-26,Shift 3,22:00:00,01:17:00,Beroperasi,Coal,OPR_007,ROAD_01,Dump Truck,Volvo A40G,141.4,Coal Hauling,9.3,Rusak Ringan,1.3,0.47,Ringan,23.6,30.8,84.5,1.1,3.1,0,0.1935294117647059,0,0.7771428571428572,0.5826050420168066,22,0
ALAT_085,2025-07-26,Shift 1,06:00:00,11:26:00,Beroperasi,Coal,OPR_082,ROAD_01,Dump Truck,Komatsu HD785,95.8,Coal Hauling,1.5,Sangat Baik,1.3,0.47,Ringan,23.6,30.8,84.5,1.1,3.1,0,0.7771428571428572,1,0.1935294117647059,0.5826050420168066,6,0
ALAT_029,2025-07-26,Shift 3,22:00:00,01:58:00,Beroperasi,Overburden,OPR_084,ROAD_01,Dump Truck,CAT 785C,94.5,Overburden Hauling,9.4,Perlu Servis,1.3,0.47,Ringan,23.6,30.8,84.5,1.1,3.1,0,0.397,0,0.7771428571428572,0.4558907563025209,22,0
ALAT_030,2025-07-26,Shift 2,14:00:00,21:01:00,Beroperasi,Overburden,OPR_055,ROAD_01,Dump Truck,Komatsu HD785,108.0,Overburden Hauling,8.0,Rusak Ringan,1.3,0.47,Ringan,23.6,30.8,84.5,1.1,3.1,0,0.43875,0,0.397,0.5376309523809523,14,0
ALAT_038,2025-07-26,Shift 3,22:00:00,02:24:00,Beroperasi,Overburden,OPR_010,ROAD_01,Dump Truck,Komatsu HD785,147.2,Overburden Hauling,0.1,Sangat Baik,1.3,0.47,Ringan,23.6,30.8,84.5,1.1,3.1,0,0.3666666666666667,0,0.3666666666666667,0.3906944444444444,22,0
ALAT_038,2025-07-26,Shift 3,22:00:00,02:24:00,Beroperasi,Overburden,OPR_010,ROAD_01,Dump Truck,Komatsu HD785,147.2,Overburden Hauling,0.1,Sangat Baik,1.3,0.47,Ringan,23.6,30.8,84.5,1.1,3.1,0,0.3666666666666667,0,0.3666666666666667,0.3906944444444444,22,0
