id_record,id_alat,tanggal_operasi,shift,jam_mulai,jam_selesai,status_operasi,durasi_jam,material_dipindah,total_muatan_ton,jumlah_ritase,id_operator,lokasi_kode,tipe_alat,model_alat,kapasitas_default_ton,departemen,umur_tahun,kondisi,hujan_mm,prob_hujan,intensitas_hujan,suhu_min_c,suhu_max_c,kelembaban_rh_avg,angin_kecepatan_avg_ms,angin_gust_max_ms,petir_count,cycle_time_avg_jam,ritase_per_jam,ton_per_jam,label_risk_delay
SYNINFRA_0003700,ALAT_047,2025-08-23,Shift 3,22:00:00,02:54:00,Beroperasi,4.91,Overburden,1372.1,12,OPR_053,PIT_A,Dump Truck,CAT 785C,110.5,Overburden Hauling,7.9,Baik,1.2,0.43,Ringan,25.4,32.5,82.4,3.0,5.7,0,0.4091666666666667,2.4439918533604885,279.4501018329939,0
SYNINFRA_0003701,ALAT_029,2025-07-17,Shift 1,06:00:00,09:37:00,Beroperasi,3.62,Overburden,811.0,10,OPR_041,ROAD_01,Dump Truck,CAT 785C,94.5,Overburden Hauling,9.4,Perlu Servis,11.1,0.62,Sedang,24.9,30.3,85.1,4.3,7.8,6,0.362,2.7624309392265194,224.0331491712707,0
SYNINFRA_0003702,ALAT_005,2025-09-26,Shift 3,22:00:00,00:02:00,Maintenance,2.04,Coal,0.0,0,OPR_108,ROAD_01,Dump Truck,CAT 785C,87.3,Coal Hauling,0.1,Sangat Baik,0.2,0.56,Ringan,24.9,30.1,80.6,3.2,6.1,0,,0.0,0.0,0
SYNINFRA_0003703,ALAT_046,2025-07-26,Shift 2,14:00:00,19:39:00,Beroperasi,5.65,Overburden,1663.0,17,OPR_078,PIT_B,Dump Truck,Belaz 7555,94.5,Overburden Hauling,2.6,Baik,1.1,0.55,Ringan,24.7,30.0,75.2,2.5,5.1,0,0.33235294117647063,3.0088495575221237,294.33628318584067,0
SYNINFRA_0003704,ALAT_060,2025-10-05,Shift 1,06:00:00,08:37:00,Maintenance,2.63,Coal,0.0,0,OPR_014,ROAD_01,Dump Truck,CAT 785C,111.0,Coal Hauling,1.3,Baik,0.0,0.19,Cerah,25.4,30.2,66.8,2.6,3.9,0,,0.0,0.0,0
SYNINFRA_0003705,ALAT_072,2025-09-07,Shift 2,14:00:00,17:05:00,Beroperasi,3.09,Overburden,603.5,10,OPR_107,PIT_B,Dump Truck,CAT 785C,71.7,Overburden Hauling,3.5,Baik,6.5,0.37,Ringan,25.5,30.1,76.8,3.5,6.2,0,0.309,3.236245954692557,195.3074433656958,0
SYNINFRA_0003706,ALAT_079,2025-10-04,Shift 3,22:00:00,01:16:00,Beroperasi,3.27,Coal,1651.5,13,OPR_063,ROAD_01,Dump Truck,Volvo A40G,141.4,Coal Hauling,9.3,Rusak Ringan,1.5,0.32,Ringan,25.1,29.4,83.5,2.5,5.5,0,0.25153846153846154,3.9755351681957185,505.04587155963304,0
SYNINFRA_0003707,ALAT_092,2025-09-11,Shift 1,06:00:00,13:33:00,Beroperasi,7.55,Coal,1272.9,13,OPR_084,PORT,Dump Truck,CAT 785C,97.7,Coal Hauling,2.9,Sangat Baik,16.6,0.75,Sedang,24.8,29.7,90.8,3.5,6.7,1,0.5807692307692307,1.7218543046357617,168.59602649006624,0
SYNINFRA_0003708,ALAT_046,2025-07-13,Shift 1,06:00:00,10:19:00,Beroperasi,4.33,Overburden,1030.1,11,OPR_113,PIT_B,Dump Truck,Belaz 7555,94.5,Overburden Hauling,2.6,Baik,3.7,0.45,Ringan,23.7,28.9,78.3,2.5,5.0,0,0.3936363636363636,2.540415704387991,237.89838337182445,0
SYNINFRA_0003709,ALAT_072,2025-09-23,Shift 2,14:00:00,20:19:00,Beroperasi,6.32,Overburden,1221.9,16,OPR_070,PIT_B,Dump Truck,CAT 785C,71.7,Overburden Hauling,3.5,Baik,1.1,0.47,Ringan,23.3,30.1,80.7,1.5,3.2,0,0.395,2.531645569620253,193.33860759493672,0
SYNINFRA_0003710,ALAT_016,2025-07-10,Shift 1,06:00:00,12:04:00,Beroperasi,6.08,Coal,893.5,8,OPR_024,PORT,Dump Truck,CAT 785C,126.5,Coal Hauling,2.9,Sangat Baik,0.2,0.49,Ringan,23.3,27.6,84.6,2.2,4.9,0,0.76,1.3157894736842106,146.95723684210526,1
SYNINFRA_0003711,ALAT_063,2025-10-28,Shift 1,06:00:00,09:34:00,Standby,3.58,Overburden,0.0,0,OPR_039,PIT_B,Dump Truck,Volvo A40G,129.8,Overburden Hauling,1.2,Baik,49.0,0.91,Lebat,23.7,28.6,97.6,2.6,7.6,4,,0.0,0.0,0
SYNINFRA_0003712,ALAT_008,2025-08-10,Shift 1,06:00:00,12:37:00,Beroperasi,6.62,Overburden,602.0,6,OPR_068,ROAD_01,Dump Truck,Belaz 7555,103.8,Overburden Hauling,5.3,Baik,6.4,0.53,Ringan,23.2,28.2,78.2,3.0,5.3,0,1.1033333333333333,0.9063444108761329,90.93655589123867,1
SYNINFRA_0003713,ALAT_017,2025-08-14,Shift 3,22:00:00,02:48:00,Beroperasi,4.81,Coal,468.0,4,OPR_046,PORT,Dump Truck,Belaz 7555,129.4,Coal Hauling,1.3,Sangat Baik,11.3,0.75,Sedang,25.9,32.8,91.0,3.8,8.1,0,1.2025,0.8316008316008316,97.2972972972973,1
SYNINFRA_0003714,ALAT_072,2025-07-25,Shift 3,22:00:00,04:57:00,Beroperasi,6.95,Overburden,1136.2,17,OPR_073,PIT_B,Dump Truck,CAT 785C,71.7,Overburden Hauling,3.5,Baik,0.0,0.16,Cerah,26.3,33.4,60.6,0.6,2.7,0,0.4088235294117647,2.446043165467626,163.4820143884892,0
SYNINFRA_0003715,ALAT_001,2025-09-05,Shift 3,22:00:00,01:58:00,Beroperasi,3.97,Coal,801.3,11,OPR_006,PORT,Dump Truck,Komatsu HD785,85.3,Coal Hauling,0.0,Baik,0.5,0.39,Ringan,23.8,28.9,83.2,3.5,5.3,0,0.3609090909090909,2.7707808564231735,201.8387909319899,0
SYNINFRA_0003716,ALAT_082,2025-10-21,Shift 2,14:00:00,17:52:00,Beroperasi,3.87,Overburden,560.6,5,OPR_100,PIT_B,Dump Truck,CAT 785C,107.8,Overburden Hauling,8.0,Rusak Ringan,10.8,0.64,Sedang,25.6,32.8,88.7,2.1,3.8,0,0.774,1.2919896640826873,144.8578811369509,1
SYNINFRA_0003717,ALAT_005,2025-07-11,Shift 1,06:00:00,11:45:00,Beroperasi,5.76,Coal,1662.1,18,OPR_059,ROAD_01,Dump Truck,CAT 785C,87.3,Coal Hauling,0.1,Sangat Baik,2.2,0.54,Ringan,25.5,32.6,79.9,1.0,4.3,0,0.32,3.125,288.55902777777777,0
SYNINFRA_0003718,ALAT_001,2025-07-22,Shift 3,22:00:00,03:00:00,Beroperasi,5.01,Coal,486.6,6,OPR_125,PORT,Dump Truck,Komatsu HD785,85.3,Coal Hauling,0.0,Baik,0.0,0.04,Cerah,26.0,32.6,61.4,2.3,3.3,0,0.835,1.1976047904191618,97.12574850299401,1
SYNINFRA_0003719,ALAT_060,2025-10-03,Shift 1,06:00:00,09:18:00,Beroperasi,3.3,Coal,641.7,7,OPR_118,ROAD_01,Dump Truck,CAT 785C,111.0,Coal Hauling,1.3,Baik,0.3,0.59,Ringan,25.7,30.6,77.2,1.1,3.1,0,0.4714285714285714,2.121212121212121,194.45454545454547,0
SYNINFRA_0003720,ALAT_063,2025-07-24,Shift 1,06:00:00,09:25:00,Beroperasi,3.43,Overburden,1713.2,15,OPR_085,PIT_B,Dump Truck,Volvo A40G,129.8,Overburden Hauling,1.2,Baik,14.0,0.75,Sedang,25.0,29.9,91.7,2.3,3.8,0,0.22866666666666668,4.373177842565598,499.4752186588921,0
SYNINFRA_0003721,ALAT_028,2025-10-16,Shift 3,22:00:00,01:00:00,Beroperasi,3.01,Overburden,1133.6,13,OPR_019,ROAD_01,Dump Truck,Komatsu HD785,97.7,Overburden Hauling,3.6,Sangat Baik,18.0,0.72,Sedang,24.4,30.1,87.4,1.9,6.3,0,0.23153846153846153,4.318936877076412,376.6112956810631,0
SYNINFRA_0003722,ALAT_085,2025-07-15,Shift 1,06:00:00,11:18:00,Beroperasi,5.31,Coal,709.0,8,OPR_086,ROAD_01,Dump Truck,Komatsu HD785,95.8,Coal Hauling,1.5,Sangat Baik,0.2,0.51,Ringan,24.4,28.7,82.0,1.4,3.3,0,0.66375,1.5065913370998119,133.5216572504708,0
SYNINFRA_0003723,ALAT_060,2025-09-11,Shift 1,06:00:00,12:54:00,Beroperasi,6.9,Coal,931.7,10,OPR_081,ROAD_01,Dump Truck,CAT 785C,111.0,Coal Hauling,1.3,Baik,13.0,0.63,Sedang,25.9,30.4,92.6,2.2,4.3,4,0.6900000000000001,1.4492753623188406,135.02898550724638,0
SYNINFRA_0003724,ALAT_002,2025-09-10,Shift 2,14:00:00,21:06:00,Beroperasi,7.11,Overburden,1307.7,16,OPR_098,PIT_B,Dump Truck,Belaz 7555,80.0,Overburden Hauling,4.7,Baik,0.0,0.09,Cerah,26.8,31.5,71.1,2.9,4.5,0,0.444375,2.250351617440225,183.9240506329114,0
SYNINFRA_0003725,ALAT_001,2025-10-30,Shift 3,22:00:00,01:55:00,Beroperasi,3.92,Coal,923.3,10,OPR_029,PORT,Dump Truck,Komatsu HD785,85.3,Coal Hauling,0.0,Baik,13.9,0.71,Sedang,25.1,31.2,88.5,3.0,6.6,0,0.392,2.5510204081632653,235.53571428571428,0
SYNINFRA_0003726,ALAT_028,2025-07-25,Shift 2,14:00:00,21:55:00,Beroperasi,7.93,Overburden,557.8,6,OPR_019,ROAD_01,Dump Truck,Komatsu HD785,97.7,Overburden Hauling,3.6,Sangat Baik,0.0,0.0,Cerah,25.8,32.7,62.9,1.1,2.7,0,1.3216666666666665,0.7566204287515763,70.3404791929382,1
SYNINFRA_0003727,ALAT_017,2025-07-21,Shift 3,22:00:00,02:46:00,Beroperasi,4.78,Coal,1479.0,13,OPR_084,PORT,Dump Truck,Belaz 7555,129.4,Coal Hauling,1.3,Sangat Baik,0.0,0.15,Cerah,25.4,30.2,61.0,0.6,2.7,0,0.3676923076923077,2.719665271966527,309.41422594142256,0
SYNINFRA_0003728,ALAT_002,2025-07-09,Shift 2,14:00:00,16:09:00,Maintenance,2.15,Overburden,0.0,0,OPR_067,PIT_B,Dump Truck,Belaz 7555,80.0,Overburden Hauling,4.7,Baik,41.7,1.0,Lebat,24.2,30.1,95.0,4.1,9.4,0,,0.0,0.0,0
SYNINFRA_0003729,ALAT_072,2025-09-23,Shift 2,14:00:00,20:19:00,Beroperasi,6.32,Overburden,1221.9,16,OPR_070,PIT_B,Dump Truck,CAT 785C,71.7,Overburden Hauling,3.5,Baik,1.1,0.47,Ringan,23.3,30.1,80.7,1.5,3.2,0,0.395,2.531645569620253,193.33860759493672,0
SYNINFRA_0003730,ALAT_063,2025-09-21,Shift 2,14:00:00,14:57:00,Maintenance,0.96,Overburden,0.0,0,OPR_028,PIT_B,Dump Truck,Volvo A40G,129.8,Overburden Hauling,1.2,Baik,8.8,0.6,Ringan,25.8,30.6,83.3,2.8,5.0,0,,0.0,0.0,0
SYNINFRA_0003731,ALAT_060,2025-07-23,Shift 3,22:00:00,01:24:00,Beroperasi,3.4,Coal,1182.8,12,OPR_057,ROAD_01,Dump Truck,CAT 785C,111.0,Coal Hauling,1.3,Baik,2.4,0.39,Ringan,23.8,29.3,76.4,2.6,4.4,0,0.2833333333333333,3.5294117647058822,347.88235294117646,0
SYNINFRA_0003732,ALAT_046,2025-10-14,Shift 2,14:00:00,17:22:00,Beroperasi,3.38,Overburden,419.0,5,OPR_069,PIT_B,Dump Truck,Belaz 7555,94.5,Overburden Hauling,2.6,Baik,60.5,0.86,Lebat,23.4,29.3,99.9,3.4,5.7,0,0.6759999999999999,1.4792899408284024,123.96449704142012,0
SYNINFRA_0003733,ALAT_038,2025-07-15,Shift 2,14:00:00,15:00:00,Maintenance,1.0,Overburden,0.0,0,OPR_126,ROAD_01,Dump Truck,Komatsu HD785,147.2,Overburden Hauling,0.1,Sangat Baik,0.2,0.51,Ringan,24.4,28.7,82.0,1.4,3.3,0,,0.0,0.0,0
SYNINFRA_0003734,ALAT_028,2025-08-03,Shift 1,06:00:00,13:48:00,Beroperasi,7.8,Overburden,985.5,12,OPR_131,ROAD_01,Dump Truck,Komatsu HD785,97.7,Overburden Hauling,3.6,Sangat Baik,11.4,0.71,Sedang,23.7,28.6,87.4,1.8,4.8,2,0.65,1.5384615384615385,126.34615384615385,0
SYNINFRA_0003735,ALAT_016,2025-08-17,Shift 1,06:00:00,11:18:00,Beroperasi,5.31,Coal,1716.0,15,OPR_061,PORT,Dump Truck,CAT 785C,126.5,Coal Hauling,2.9,Sangat Baik,0.6,0.51,Ringan,24.2,31.5,76.8,3.0,6.3,0,0.354,2.824858757062147,323.16384180790965,0
SYNINFRA_0003736,ALAT_082,2025-07-19,Shift 1,06:00:00,13:25:00,Beroperasi,7.42,Overburden,980.5,9,OPR_022,PIT_B,Dump Truck,CAT 785C,107.8,Overburden Hauling,8.0,Rusak Ringan,0.0,0.01,Cerah,24.0,31.2,66.0,0.6,2.1,0,0.8244444444444444,1.2129380053908356,132.14285714285714,1
SYNINFRA_0003737,ALAT_014,2025-07-24,Shift 2,14:00:00,20:55:00,Beroperasi,6.92,Coal,1337.8,16,OPR_113,PORT,Dump Truck,Belaz 7555,98.2,Coal Hauling,1.4,Sangat Baik,14.6,0.85,Sedang,25.7,32.9,87.8,4.2,6.0,0,0.4325,2.3121387283236996,193.3236994219653,0
SYNINFRA_0003738,ALAT_014,2025-07-21,Shift 1,06:00:00,11:37:00,Beroperasi,5.63,Coal,1249.7,13,OPR_093,PORT,Dump Truck,Belaz 7555,98.2,Coal Hauling,1.4,Sangat Baik,0.0,0.15,Cerah,25.4,30.2,61.0,0.6,2.7,0,0.4330769230769231,2.3090586145648313,221.97158081705152,0
SYNINFRA_0003739,ALAT_014,2025-07-12,Shift 1,06:00:00,09:15:00,Maintenance,3.26,Coal,0.0,0,OPR_091,PORT,Dump Truck,Belaz 7555,98.2,Coal Hauling,1.4,Sangat Baik,0.2,0.45,Ringan,24.7,30.7,79.5,2.1,3.6,0,,0.0,0.0,0
SYNINFRA_0003740,ALAT_014,2025-08-30,Shift 2,14:00:00,17:16:00,Beroperasi,3.27,Coal,406.9,5,OPR_112,PORT,Dump Truck,Belaz 7555,98.2,Coal Hauling,1.4,Sangat Baik,1.3,0.52,Ringan,23.1,30.3,81.8,2.4,5.7,0,0.654,1.529051987767584,124.43425076452598,0
SYNINFRA_0003741,ALAT_038,2025-07-31,Shift 1,06:00:00,09:58:00,Beroperasi,3.98,Overburden,1036.8,7,OPR_041,ROAD_01,Dump Truck,Komatsu HD785,147.2,Overburden Hauling,0.1,Sangat Baik,2.0,0.56,Ringan,23.2,27.4,76.6,2.4,3.8,0,0.5685714285714286,1.7587939698492463,260.50251256281405,0
SYNINFRA_0003742,ALAT_005,2025-08-21,Shift 1,06:00:00,11:01:00,Beroperasi,5.02,Coal,764.2,9,OPR_094,ROAD_01,Dump Truck,CAT 785C,87.3,Coal Hauling,0.1,Sangat Baik,13.4,0.77,Sedang,24.2,30.1,88.8,3.9,5.8,0,0.5577777777777777,1.7928286852589643,152.23107569721117,0
SYNINFRA_0003743,ALAT_047,2025-07-30,Shift 3,22:00:00,04:15:00,Beroperasi,6.26,Overburden,1515.2,17,OPR_004,PIT_A,Dump Truck,CAT 785C,110.5,Overburden Hauling,7.9,Baik,1.1,0.53,Ringan,25.7,30.6,83.0,3.4,6.1,0,0.36823529411764705,2.7156549520766773,242.0447284345048,0
SYNINFRA_0003744,ALAT_040,2025-10-28,Shift 3,22:00:00,05:55:00,Beroperasi,7.92,Coal,1234.1,12,OPR_006,ROAD_01,Dump Truck,Volvo A40G,100.9,Coal Hauling,2.0,Sangat Baik,57.6,0.88,Lebat,23.1,28.3,95.2,4.1,8.3,0,0.66,1.5151515151515151,155.82070707070707,0
SYNINFRA_0003745,ALAT_029,2025-08-26,Shift 3,22:00:00,03:07:00,Beroperasi,5.12,Overburden,638.1,7,OPR_006,ROAD_01,Dump Truck,CAT 785C,94.5,Overburden Hauling,9.4,Perlu Servis,2.8,0.31,Ringan,24.9,32.3,75.2,1.9,4.0,0,0.7314285714285714,1.3671875,124.62890625,1
SYNINFRA_0003746,ALAT_060,2025-09-17,Shift 3,22:00:00,00:37:00,Standby,2.62,Coal,0.0,0,OPR_113,ROAD_01,Dump Truck,CAT 785C,111.0,Coal Hauling,1.3,Baik,4.9,0.52,Ringan,23.1,29.7,83.4,1.9,4.8,0,,0.0,0.0,0
SYNINFRA_0003747,ALAT_082,2025-09-28,Shift 1,06:00:00,07:34:00,Breakdown,1.58,Overburden,0.0,0,OPR_130,PIT_B,Dump Truck,CAT 785C,107.8,Overburden Hauling,8.0,Rusak Ringan,0.2,0.48,Ringan,25.2,32.6,80.4,2.2,5.3,0,,0.0,0.0,0
SYNINFRA_0003748,ALAT_001,2025-10-06,Shift 3,22:00:00,03:23:00,Beroperasi,5.39,Coal,725.6,10,OPR_105,PORT,Dump Truck,Komatsu HD785,85.3,Coal Hauling,0.0,Baik,1.6,0.33,Ringan,23.4,29.6,75.8,1.6,4.0,0,0.5389999999999999,1.855287569573284,134.6196660482375,0
SYNINFRA_0003749,ALAT_017,2025-09-16,Shift 1,06:00:00,07:07:00,Maintenance,1.13,Coal,0.0,0,OPR_147,PORT,Dump Truck,Belaz 7555,129.4,Coal Hauling,1.3,Sangat Baik,2.1,0.47,Ringan,25.7,29.8,81.5,1.6,2.7,0,,0.0,0.0,0
SYNINFRA_0003750,ALAT_060,2025-10-27,Shift 3,22:00:00,01:47:00,Beroperasi,3.79,Coal,623.4,6,OPR_076,ROAD_01,Dump Truck,CAT 785C,111.0,Coal Hauling,1.3,Baik,4.8,0.38,Ringan,23.2,30.1,82.6,2.5,6.0,0,0.6316666666666667,1.5831134564643798,164.48548812664907,0
SYNINFRA_0003751,ALAT_086,2025-07-29,Shift 2,14:00:00,18:39:00,Beroperasi,4.66,Coal,586.8,8,OPR_007,ROAD_01,Dump Truck,Belaz 7555,76.6,Coal Hauling,0.7,Sangat Baik,0.3,0.54,Ringan,25.2,31.0,77.2,2.7,3.9,0,0.5825,1.7167381974248928,125.92274678111586,0
SYNINFRA_0003752,ALAT_008,2025-10-26,Shift 2,14:00:00,18:09:00,Beroperasi,4.16,Overburden,1007.0,12,OPR_022,ROAD_01,Dump Truck,Belaz 7555,103.8,Overburden Hauling,5.3,Baik,15.2,0.79,Sedang,24.3,29.9,86.2,2.3,6.2,0,0.3466666666666667,2.8846153846153846,242.06730769230768,0
SYNINFRA_0003753,ALAT_014,2025-09-17,Shift 2,14:00:00,18:52:00,Beroperasi,4.88,Coal,1087.1,13,OPR_062,PORT,Dump Truck,Belaz 7555,98.2,Coal Hauling,1.4,Sangat Baik,3.9,0.44,Ringan,23.4,28.7,76.3,2.2,4.2,0,0.37538461538461537,2.6639344262295084,222.76639344262293,0
SYNINFRA_0003754,ALAT_028,2025-10-09,Shift 1,06:00:00,06:33:00,Maintenance,0.55,Overburden,0.0,0,OPR_061,ROAD_01,Dump Truck,Komatsu HD785,97.7,Overburden Hauling,3.6,Sangat Baik,51.7,0.97,Lebat,24.5,29.5,92.7,2.5,6.9,15,,0.0,0.0,0
SYNINFRA_0003755,ALAT_012,2025-10-29,Shift 1,06:00:00,09:13:00,Beroperasi,3.22,Coal,1472.4,15,OPR_132,PORT,Dump Truck,Belaz 7555,108.6,Coal Hauling,7.6,Baik,10.2,0.73,Sedang,24.2,28.3,86.4,3.1,5.9,0,0.21466666666666667,4.658385093167702,457.2670807453416,0
SYNINFRA_0003756,ALAT_001,2025-10-04,Shift 2,14:00:00,20:33:00,Beroperasi,6.55,Coal,738.0,10,OPR_032,PORT,Dump Truck,Komatsu HD785,85.3,Coal Hauling,0.0,Baik,2.0,0.46,Ringan,26.0,32.0,85.0,2.8,4.1,0,0.655,1.5267175572519085,112.67175572519085,0
SYNINFRA_0003757,ALAT_083,2025-10-08,Shift 2,14:00:00,17:19:00,Beroperasi,3.32,Overburden,936.5,8,OPR_047,PIT_B,Dump Truck,Komatsu HD785,120.5,Overburden Hauling,2.3,Sangat Baik,1.0,0.54,Ringan,23.6,28.7,78.0,2.8,5.6,0,0.415,2.4096385542168677,282.0783132530121,0
SYNINFRA_0003758,ALAT_047,2025-07-09,Shift 2,14:00:00,14:33:00,Maintenance,0.56,Overburden,0.0,0,OPR_006,PIT_A,Dump Truck,CAT 785C,110.5,Overburden Hauling,7.9,Baik,45.8,0.87,Lebat,24.1,29.2,93.6,4.3,6.7,0,,0.0,0.0,0
SYNINFRA_0003759,ALAT_016,2025-08-24,Shift 2,14:00:00,14:42:00,Maintenance,0.71,Coal,0.0,0,OPR_078,PORT,Dump Truck,CAT 785C,126.5,Coal Hauling,2.9,Sangat Baik,0.6,0.54,Ringan,25.8,32.9,78.2,2.9,6.3,0,,0.0,0.0,0
SYNINFRA_0003760,ALAT_008,2025-10-20,Shift 1,06:00:00,11:19:00,Beroperasi,5.33,Overburden,1245.7,11,OPR_145,ROAD_01,Dump Truck,Belaz 7555,103.8,Overburden Hauling,5.3,Baik,3.2,0.33,Ringan,24.8,30.9,82.5,1.6,4.2,0,0.48454545454545456,2.0637898686679175,233.71482176360226,0
SYNINFRA_0003761,ALAT_063,2025-10-24,Shift 1,06:00:00,13:01:00,Beroperasi,7.02,Overburden,1444.1,13,OPR_032,PIT_B,Dump Truck,Volvo A40G,129.8,Overburden Hauling,1.2,Baik,8.7,0.55,Ringan,24.7,29.3,84.2,1.8,3.1,0,0.5399999999999999,1.8518518518518519,205.71225071225072,0
SYNINFRA_0003762,ALAT_072,2025-10-13,Shift 3,22:00:00,04:33:00,Beroperasi,6.55,Overburden,396.1,6,OPR_025,PIT_B,Dump Truck,CAT 785C,71.7,Overburden Hauling,3.5,Baik,1.2,0.52,Ringan,24.0,28.9,82.9,3.1,6.1,0,1.0916666666666666,0.916030534351145,60.47328244274809,1
SYNINFRA_0003763,ALAT_083,2025-09-26,Shift 1,06:00:00,06:32:00,Maintenance,0.54,Overburden,0.0,0,OPR_133,PIT_B,Dump Truck,Komatsu HD785,120.5,Overburden Hauling,2.3,Sangat Baik,0.3,0.32,Ringan,23.9,30.4,79.9,2.6,4.9,0,,0.0,0.0,0
SYNINFRA_0003764,ALAT_082,2025-07-14,Shift 1,06:00:00,13:54:00,Beroperasi,7.91,Overburden,708.9,7,OPR_066,PIT_B,Dump Truck,CAT 785C,107.8,Overburden Hauling,8.0,Rusak Ringan,0.2,0.56,Ringan,24.2,30.2,80.5,1.8,3.3,0,1.1300000000000001,0.8849557522123893,89.62073324905182,1
SYNINFRA_0003765,ALAT_017,2025-08-14,Shift 3,22:00:00,02:48:00,Beroperasi,4.81,Coal,468.0,4,OPR_046,PORT,Dump Truck,Belaz 7555,129.4,Coal Hauling,1.3,Sangat Baik,11.3,0.75,Sedang,25.9,32.8,91.0,3.8,8.1,0,1.2025,0.8316008316008316,97.2972972972973,1
SYNINFRA_0003766,ALAT_002,2025-10-28,Shift 1,06:00:00,10:44:00,Beroperasi,4.74,Overburden,820.0,12,OPR_128,PIT_B,Dump Truck,Belaz 7555,80.0,Overburden Hauling,4.7,Baik,49.0,0.91,Lebat,23.7,28.6,97.6,2.6,7.6,4,0.395,2.531645569620253,172.9957805907173,0
SYNINFRA_0003767,ALAT_038,2025-08-18,Shift 2,14:00:00,15:52:00,Standby,1.87,Overburden,0.0,0,OPR_100,ROAD_01,Dump Truck,Komatsu HD785,147.2,Overburden Hauling,0.1,Sangat Baik,0.0,0.12,Cerah,25.6,32.4,64.8,1.7,3.0,0,,0.0,0.0,0
SYNINFRA_0003768,ALAT_046,2025-09-19,Shift 2,14:00:00,15:58:00,Maintenance,1.97,Overburden,0.0,0,OPR_032,PIT_B,Dump Truck,Belaz 7555,94.5,Overburden Hauling,2.6,Baik,0.5,0.59,Ringan,24.7,31.6,84.3,3.4,6.9,0,,0.0,0.0,0
SYNINFRA_0003769,ALAT_057,2025-09-17,Shift 2,14:00:00,15:48:00,Breakdown,1.81,Overburden,0.0,0,OPR_048,ROAD_01,Dump Truck,Belaz 7555,86.9,Overburden Hauling,9.8,Rusak Ringan,4.9,0.52,Ringan,23.1,29.7,83.4,1.9,4.8,0,,0.0,0.0,0
SYNINFRA_0003770,ALAT_012,2025-09-08,Shift 1,06:00:00,07:47:00,Maintenance,1.79,Coal,0.0,0,OPR_149,PORT,Dump Truck,Belaz 7555,108.6,Coal Hauling,7.6,Baik,0.0,0.15,Cerah,26.0,32.4,63.6,2.9,5.2,0,,0.0,0.0,0
SYNINFRA_0003771,ALAT_082,2025-07-22,Shift 2,14:00:00,16:29:00,Standby,2.49,Overburden,0.0,0,OPR_106,PIT_B,Dump Truck,CAT 785C,107.8,Overburden Hauling,8.0,Rusak Ringan,0.0,0.14,Cerah,24.5,29.6,72.9,2.2,2.9,0,,0.0,0.0,0
SYNINFRA_0003772,ALAT_046,2025-08-01,Shift 2,14:00:00,17:19:00,Maintenance,3.32,Overburden,0.0,0,OPR_049,PIT_B,Dump Truck,Belaz 7555,94.5,Overburden Hauling,2.6,Baik,6.7,0.56,Ringan,23.6,27.8,80.2,3.0,6.0,0,,0.0,0.0,0
SYNINFRA_0003773,ALAT_047,2025-09-07,Shift 3,22:00:00,03:09:00,Beroperasi,5.15,Overburden,1804.5,15,OPR_142,PIT_A,Dump Truck,CAT 785C,110.5,Overburden Hauling,7.9,Baik,6.1,0.37,Ringan,25.9,31.5,82.5,2.3,3.9,0,0.3433333333333334,2.9126213592233006,350.38834951456306,0
SYNINFRA_0003774,ALAT_014,2025-07-06,Shift 1,06:00:00,13:28:00,Beroperasi,7.47,Coal,1095.8,13,OPR_125,PORT,Dump Truck,Belaz 7555,98.2,Coal Hauling,1.4,Sangat Baik,8.3,0.51,Ringan,25.8,32.4,80.3,3.0,5.2,0,0.5746153846153846,1.7402945113788488,146.6934404283802,0
SYNINFRA_0003775,ALAT_079,2025-09-04,Shift 2,14:00:00,20:13:00,Beroperasi,6.23,Coal,1798.3,14,OPR_122,ROAD_01,Dump Truck,Volvo A40G,141.4,Coal Hauling,9.3,Rusak Ringan,0.0,0.08,Cerah,24.8,30.5,65.4,1.5,3.3,0,0.445,2.2471910112359548,288.6516853932584,0
SYNINFRA_0003776,ALAT_038,2025-10-03,Shift 2,14:00:00,21:25:00,Beroperasi,7.43,Overburden,1392.3,11,OPR_087,ROAD_01,Dump Truck,Komatsu HD785,147.2,Overburden Hauling,0.1,Sangat Baik,0.3,0.59,Ringan,25.7,30.6,77.2,1.1,3.1,0,0.6754545454545454,1.4804845222072678,187.38896366083446,0
SYNINFRA_0003777,ALAT_005,2025-08-25,Shift 3,22:00:00,04:01:00,Beroperasi,6.03,Coal,736.7,9,OPR_024,ROAD_01,Dump Truck,CAT 785C,87.3,Coal Hauling,0.1,Sangat Baik,0.0,0.06,Cerah,25.4,31.0,65.1,2.8,3.4,0,0.67,1.4925373134328357,122.17247097844113,0
SYNINFRA_0003778,ALAT_029,2025-08-24,Shift 2,14:00:00,19:18:00,Beroperasi,5.31,Overburden,1324.0,13,OPR_004,ROAD_01,Dump Truck,CAT 785C,94.5,Overburden Hauling,9.4,Perlu Servis,0.5,0.47,Ringan,26.0,31.5,84.1,2.9,4.9,0,0.40846153846153843,2.448210922787194,249.34086629001885,0
