id_record,id_alat,tanggal_operasi,shift,jam_mulai,jam_selesai,status_operasi,durasi_jam,material_dipindah,total_muatan_ton,jumlah_ritase,id_operator,lokasi_kode,tgl_pembelian,umur_tahun,tipe_alat,kondisi,equipment_age_days,equipment_age_months,equipment_age_years,high_age_risk,mid_age_risk,new_equipment,daily_usage_hours,utilization_rate,high_usage_flag,low_usage_flag,overwork_flag,idle_flag,cumulative_hours_7d,cumulative_hours_30d,avg_daily_hours_7d,usage_variance_7d,days_since_last_record,overdue_maintenance_flag,critical_overdue_flag,maintenance_activity,maintenance_count_30d,breakdown_flag,standby_flag,operating_flag,breakdown_count_7d,breakdown_count_30d,breakdown_rate_30d,operating_rate_7d,health_score_age,health_score_maintenance,health_score_usage,health_score_breakdown,health_score_efficiency,equipment_health_score,health_category,condition_score,age_usage_interaction,age_breakdown_risk,critical_risk_flag,degradation_risk_flag,combined_risk_score,type_risk_profile
OPRREC_0002139,ALAT_063,2025-08-08,Shift 2,14:00:00,19:43:00,Beroperasi,5.72,Overburden,1598.5,15,OPR_010,PIT_B,2024-09-01,1.2,Dump Truck,Baik,460,15.111695137976346,1.2594113620807665,0,0,1,5.72,0.2383333333333333,0,0,0,0,27.499999999999996,98.02,3.928571428571428,1.7190542804250306,9.0,0,0,0,5.0,0,0,1,0.0,1.0,0.038461538461538464,0.7142857142857143,87.29281767955801,100,34.04761904761904,96.15384615384616,71.42857142857143,86.00444822212776,Good,100.0,0.3001597079625827,0.048438898541567944,0,0,0.0,0.050256410256410255
OPRREC_0002140,ALAT_063,2025-08-08,Shift 3,22:00:00,00:47:00,Maintenance,2.79,Overburden,0.0,0,OPR_113,PIT_B,2024-09-01,1.2,Dump Truck,Baik,460,15.111695137976346,1.2594113620807665,0,0,1,2.79,0.11625,0,1,0,0,26.049999999999997,100.81,3.721428571428571,1.7620956138589507,0.0,0,0,1,6.0,0,0,0,0.0,1.0,0.037037037037037035,0.5714285714285714,87.29281767955801,100,16.607142857142854,96.2962962962963,57.14285714285714,82.58272457540414,Good,100.0,0.14640657084188913,0.04664486526225061,0,0,0.0,0.050256410256410255
OPRREC_0002229,ALAT_063,2025-08-09,Shift 1,06:00:00,11:10:00,Beroperasi,5.18,Overburden,1100.4,10,OPR_102,PIT_B,2024-09-01,1.2,Dump Truck,Baik,460,15.111695137976346,1.2594113620807665,0,0,1,5.18,0.21583333333333332,0,0,0,0,25.729999999999997,105.99,3.6757142857142853,1.7116936753097027,1.0,0,0,0,6.0,0,0,1,0.0,1.0,0.03571428571428571,0.5714285714285714,87.29281767955801,100,30.833333333333336,96.42857142857143,57.14285714285714,84.59290976058932,Good,100.0,0.2718229523157654,0.04497897721717023,0,0,0.0,0.050256410256410255
OPRREC_0002322,ALAT_063,2025-08-11,Shift 1,06:00:00,12:35:00,Beroperasi,6.59,Overburden,1710.2,14,OPR_124,PIT_B,2024-09-01,1.2,Dump Truck,Baik,460,15.111695137976346,1.2594113620807665,0,0,1,6.59,0.27458333333333335,0,0,0,0,28.799999999999997,112.58,4.114285714285714,2.0290297939561914,2.0,0,0,0,6.0,0,0,1,0.0,1.0,0.034482758620689655,0.5714285714285714,87.29281767955801,100,39.22619047619048,96.55172413793103,57.14285714285714,85.78515113989965,Good,100.0,0.3458133698380105,0.04342797800278505,0,0,0.0,0.050256410256410255
OPRREC_0002323,ALAT_063,2025-08-11,Shift 3,22:00:00,01:00:00,Standby,3.01,Overburden,0.0,0,OPR_129,PIT_B,2024-09-01,1.2,Dump Truck,Baik,460,15.111695137976346,1.2594113620807665,0,0,1,3.01,0.12541666666666665,0,1,0,1,26.63,115.59,3.8042857142857143,2.004693302751131,0.0,0,0,0,6.0,0,1,0,0.0,1.0,0.03333333333333333,0.42857142857142855,87.29281767955801,100,17.916666666666657,96.66666666666667,42.857142857142854,81.81790976058932,Good,100.0,0.15795117499429612,0.04198037873602555,0,0,0.0,0.050256410256410255
OPRREC_0002585,ALAT_063,2025-08-15,Shift 1,06:00:00,10:52:00,Beroperasi,4.87,Overburden,523.2,5,OPR_072,PIT_B,2024-09-01,1.2,Dump Truck,Baik,460,15.111695137976346,1.2594113620807665,0,0,1,4.87,0.20291666666666666,0,0,0,0,29.93,117.16999999999999,4.275714285714286,1.7654447706159595,4.0,0,0,0,5.0,0,0,1,0.0,1.0,0.03333333333333333,0.5714285714285714,87.29281767955801,100,28.988095238095234,96.66666666666667,57.14285714285714,84.36790976058933,Good,100.0,0.25555555555555554,0.04198037873602555,0,0,0.0,0.050256410256410255
OPRREC_0002586,ALAT_063,2025-08-15,Shift 3,22:00:00,03:19:00,Beroperasi,5.33,Overburden,502.7,4,OPR_075,PIT_B,2024-09-01,1.2,Dump Truck,Baik,460,15.111695137976346,1.2594113620807665,0,0,1,5.33,0.22208333333333333,0,0,0,0,33.49,121.06,4.784285714285715,1.3978061041367311,0.0,0,0,0,5.0,0,0,1,0.0,1.0,0.03333333333333333,0.7142857142857143,87.29281767955801,100,31.726190476190474,96.66666666666667,71.42857142857143,85.75124309392265,Good,100.0,0.2796942733287702,0.04198037873602555,0,0,0.0,0.050256410256410255
OPRREC_0002606,ALAT_063,2025-08-16,Shift 3,22:00:00,02:59:00,Beroperasi,4.99,Overburden,537.9,5,OPR_126,PIT_B,2024-09-01,1.2,Dump Truck,Baik,460,15.111695137976346,1.2594113620807665,0,0,1,4.99,0.20791666666666667,0,0,0,0,32.76,125.34,4.68,1.3424976722512412,1.0,0,0,0,5.0,0,0,1,0.0,1.0,0.03333333333333333,0.7142857142857143,87.29281767955801,100,29.702380952380945,96.66666666666667,71.42857142857143,85.46790976058932,Good,100.0,0.26185261236595936,0.04198037873602555,0,0,0.0,0.050256410256410255
OPRREC_0002706,ALAT_063,2025-08-18,Shift 1,06:00:00,08:12:00,Breakdown,2.2,Overburden,0.0,0,OPR_019,PIT_B,2024-09-01,1.2,Dump Truck,Baik,460,15.111695137976346,1.2594113620807665,0,0,1,2.2,0.09166666666666667,0,1,0,0,32.17,122.74000000000001,4.595714285714286,1.4912171442913913,2.0,0,0,0,5.0,1,0,0,1.0,2.0,0.06666666666666667,0.7142857142857143,87.29281767955801,100,13.095238095238093,93.33333333333333,71.42857142857143,82.67624309392265,Good,100.0,0.11544604152407027,0.0839607574720511,0,0,0.3,0.050256410256410255
OPRREC_0002778,ALAT_063,2025-08-19,Shift 3,22:00:00,05:41:00,Beroperasi,7.69,Overburden,2093.5,18,OPR_148,PIT_B,2024-09-01,1.2,Dump Truck,Baik,460,15.111695137976346,1.2594113620807665,0,0,1,7.69,0.3204166666666667,0,0,0,0,34.68,127.32000000000001,4.954285714285715,1.9006828346926374,1.0,0,0,0,4.0,0,0,1,1.0,2.0,0.06666666666666667,0.7142857142857143,87.29281767955801,100,45.773809523809526,93.33333333333333,71.42857142857143,87.25124309392265,Good,100.0,0.40353639060004565,0.0839607574720511,0,0,0.0,0.050256410256410255
OPRREC_0002779,ALAT_063,2025-08-19,Shift 2,14:00:00,18:21:00,Beroperasi,4.36,Overburden,1406.8,10,OPR_111,PIT_B,2024-09-01,1.2,Dump Truck,Baik,460,15.111695137976346,1.2594113620807665,0,0,1,4.36,0.18166666666666667,0,1,0,0,32.45,127.72,4.635714285714286,1.7627049019698597,0.0,0,0,0,4.0,0,0,1,1.0,2.0,0.06666666666666667,0.7142857142857143,87.29281767955801,100,25.95238095238095,93.33333333333333,71.42857142857143,84.47624309392265,Good,100.0,0.22879306411133926,0.0839607574720511,0,0,0.0,0.050256410256410255
OPRREC_0002833,ALAT_063,2025-08-20,Shift 3,22:00:00,02:41:00,Beroperasi,4.69,Overburden,2252.3,16,OPR_111,PIT_B,2024-09-01,1.2,Dump Truck,Baik,460,15.111695137976346,1.2594113620807665,0,0,1,4.69,0.19541666666666668,0,1,0,0,34.13,124.67999999999999,4.875714285714286,1.6124294004478374,1.0,0,0,0,4.0,0,0,1,1.0,2.0,0.06666666666666667,0.8571428571428571,87.29281767955801,100,27.916666666666668,93.33333333333333,85.71428571428571,85.75124309392265,Good,100.0,0.2461099703399498,0.0839607574720511,0,0,0.0,0.050256410256410255
OPRREC_0002949,ALAT_063,2025-08-22,Shift 3,22:00:00,05:16:00,Beroperasi,7.27,Overburden,739.0,7,OPR_055,PIT_B,2024-09-01,1.2,Dump Truck,Baik,460,15.111695137976346,1.2594113620807665,0,0,1,7.27,0.30291666666666667,0,0,0,0,36.53,128.21,5.218571428571429,1.8488413360032514,2.0,0,0,0,4.0,0,0,1,1.0,2.0,0.06666666666666667,0.8571428571428571,87.29281767955801,100,43.273809523809526,93.33333333333333,85.71428571428571,87.90124309392264,Good,100.0,0.3814966917636322,0.0839607574720511,0,0,0.0,0.050256410256410255
OPRREC_0002950,ALAT_063,2025-08-22,Shift 1,06:00:00,11:06:00,Beroperasi,5.1,Overburden,708.3,6,OPR_006,PIT_B,2024-09-01,1.2,Dump Truck,Baik,460,15.111695137976346,1.2594113620807665,0,0,1,5.1,0.2125,0,0,0,0,36.300000000000004,128.9,5.185714285714286,1.8485747405578636,0.0,0,0,0,4.0,0,0,1,1.0,2.0,0.06666666666666667,0.8571428571428571,87.29281767955801,100,30.35714285714286,93.33333333333333,85.71428571428571,86.09290976058932,Good,100.0,0.2676249144421629,0.0839607574720511,0,0,0.0,0.050256410256410255
OPRREC_0002994,ALAT_063,2025-08-23,Shift 3,22:00:00,05:04:00,Beroperasi,7.07,Overburden,544.7,4,OPR_012,PIT_B,2024-09-01,1.2,Dump Truck,Baik,460,15.111695137976346,1.2594113620807665,0,0,1,7.07,0.29458333333333336,0,0,0,0,38.38,132.16,5.482857142857143,1.9747380778701966,1.0,0,0,0,4.0,0,0,1,1.0,2.0,0.06666666666666667,0.8571428571428571,87.29281767955801,100,42.08333333333334,93.33333333333333,85.71428571428571,87.73457642725599,Good,100.0,0.3710015970796258,0.0839607574720511,0,0,0.0,0.050256410256410255
OPRREC_0003148,ALAT_063,2025-08-25,Shift 2,14:00:00,21:53:00,Beroperasi,7.89,Overburden,1686.9,12,OPR_137,PIT_B,2024-09-01,1.2,Dump Truck,Baik,460,15.111695137976346,1.2594113620807665,0,0,1,7.89,0.32875,0,0,0,0,44.07000000000001,136.77,6.295714285714287,1.5160019474795896,2.0,0,0,0,4.0,0,0,1,0.0,2.0,0.06666666666666667,1.0,87.29281767955801,100,46.964285714285715,93.33333333333333,100.0,89.41790976058931,Good,100.0,0.414031485284052,0.0839607574720511,0,0,0.0,0.050256410256410255
OPRREC_0003186,ALAT_063,2025-08-26,Shift 2,14:00:00,19:51:00,Beroperasi,5.85,Overburden,1287.5,10,OPR_131,PIT_B,2024-09-01,1.2,Dump Truck,Baik,460,15.111695137976346,1.2594113620807665,0,0,1,5.85,0.24375,0,0,0,0,42.23,135.01,6.032857142857142,1.3880767784446024,1.0,0,0,0,4.0,0,0,1,0.0,2.0,0.06666666666666667,1.0,87.29281767955801,100,34.821428571428584,93.33333333333333,100.0,87.71790976058932,Good,100.0,0.30698151950718683,0.0839607574720511,0,0,0.0,0.050256410256410255
OPRREC_0003325,ALAT_063,2025-08-28,Shift 3,22:00:00,00:12:00,Maintenance,2.2,Overburden,0.0,0,OPR_125,PIT_B,2024-09-01,1.2,Dump Truck,Baik,460,15.111695137976346,1.2594113620807665,0,0,1,2.2,0.09166666666666667,0,1,0,0,40.07,134.13,5.724285714285714,1.9487761727372832,2.0,0,0,1,5.0,0,0,0,0.0,2.0,0.06666666666666667,0.8571428571428571,87.29281767955801,100,13.095238095238093,93.33333333333333,85.71428571428571,83.67624309392266,Good,100.0,0.11544604152407027,0.0839607574720511,0,0,0.0,0.050256410256410255
OPRREC_0003341,ALAT_063,2025-08-29,Shift 2,14:00:00,17:12:00,Beroperasi,3.2,Overburden,2420.0,17,OPR_045,PIT_B,2024-09-01,1.2,Dump Truck,Baik,460,15.111695137976346,1.2594113620807665,0,0,1,3.2,0.13333333333333333,0,1,0,0,38.58,133.5,5.511428571428572,2.151413710187084,1.0,0,0,0,5.0,0,0,1,0.0,2.0,0.06666666666666667,0.8571428571428571,87.29281767955801,100,19.047619047619047,93.33333333333333,85.71428571428571,84.50957642725598,Good,100.0,0.1679215149441022,0.0839607574720511,0,0,0.0,0.050256410256410255
OPRREC_0003342,ALAT_063,2025-08-29,Shift 1,06:00:00,09:23:00,Breakdown,3.39,Overburden,0.0,0,OPR_064,PIT_B,2024-09-01,1.2,Dump Truck,Baik,460,15.111695137976346,1.2594113620807665,0,0,1,3.39,0.14125000000000001,0,1,0,0,34.699999999999996,132.17,4.957142857142856,2.12244916928309,0.0,0,0,0,5.0,1,0,0,1.0,3.0,0.1,0.7142857142857143,87.29281767955801,100,20.178571428571423,90.0,71.42857142857143,83.20124309392266,Good,100.0,0.1778918548939083,0.12594113620807665,0,0,0.3,0.050256410256410255
OPRREC_0003418,ALAT_063,2025-08-30,Shift 2,14:00:00,21:09:00,Beroperasi,7.16,Overburden,1704.3,16,OPR_045,PIT_B,2024-09-01,1.2,Dump Truck,Baik,460,15.111695137976346,1.2594113620807665,0,0,1,7.16,0.29833333333333334,0,0,0,0,36.760000000000005,138.78,5.251428571428572,2.282348414619093,1.0,0,0,0,5.0,0,0,1,1.0,2.0,0.06666666666666667,0.7142857142857143,87.29281767955801,100,42.61904761904762,93.33333333333333,71.42857142857143,86.80957642725599,Good,100.0,0.3757243896874287,0.0839607574720511,0,0,0.0,0.050256410256410255
OPRREC_0003548,ALAT_063,2025-09-01,Shift 1,06:00:00,09:44:00,Standby,3.74,Overburden,0.0,0,OPR_056,PIT_B,2024-09-01,1.2,Dump Truck,Baik,460,15.111695137976346,1.2594113620807665,0,0,1,3.74,0.15583333333333335,0,1,0,1,33.43,137.37,4.775714285714286,2.1850923484897775,2.0,0,0,0,5.0,0,1,0,1.0,2.0,0.06666666666666667,0.5714285714285714,87.29281767955801,100,22.261904761904773,93.33333333333333,57.14285714285714,82.95957642725598,Good,100.0,0.19625827059091946,0.0839607574720511,0,0,0.0,0.050256410256410255
OPRREC_0003549,ALAT_063,2025-09-01,Shift 3,22:00:00,02:20:00,Beroperasi,4.34,Overburden,2181.4,17,OPR_106,PIT_B,2024-09-01,1.2,Dump Truck,Baik,460,15.111695137976346,1.2594113620807665,0,0,1,4.34,0.18083333333333332,0,1,0,0,29.880000000000003,138.28,4.268571428571429,1.6999257686874503,0.0,0,0,0,5.0,0,0,1,1.0,2.0,0.06666666666666667,0.5714285714285714,87.29281767955801,100,25.83333333333333,93.33333333333333,57.14285714285714,83.45957642725597,Good,100.0,0.2277435546429386,0.0839607574720511,0,0,0.0,0.050256410256410255
OPRREC_0003599,ALAT_063,2025-09-02,Shift 3,22:00:00,02:27:00,Beroperasi,4.45,Overburden,1616.8,15,OPR_070,PIT_B,2024-09-01,1.2,Dump Truck,Baik,460,15.111695137976346,1.2594113620807665,0,0,1,4.45,0.18541666666666667,0,1,0,0,28.48,140.85999999999999,4.0685714285714285,1.5594061751345025,1.0,0,0,0,4.0,0,0,1,1.0,2.0,0.06666666666666667,0.5714285714285714,87.29281767955801,100,26.488095238095244,93.33333333333333,57.14285714285714,83.55124309392265,Good,100.0,0.23351585671914213,0.0839607574720511,0,0,0.0,0.050256410256410255
OPRREC_0003600,ALAT_063,2025-09-02,Shift 1,06:00:00,13:43:00,Beroperasi,7.73,Overburden,708.7,5,OPR_074,PIT_B,2024-09-01,1.2,Dump Truck,Baik,460,15.111695137976346,1.2594113620807665,0,0,1,7.73,0.32208333333333333,0,0,0,0,34.01,144.35000000000002,4.8585714285714285,1.8319518604613008,0.0,0,0,0,4.0,0,0,1,1.0,2.0,0.06666666666666667,0.7142857142857143,87.29281767955801,100,46.011904761904766,93.33333333333333,71.42857142857143,87.28457642725598,Good,100.0,0.4056354095368469,0.0839607574720511,0,0,0.0,0.050256410256410255
OPRREC_0003709,ALAT_063,2025-09-04,Shift 1,06:00:00,13:24:00,Beroperasi,7.4,Overburden,697.6,5,OPR_145,PIT_B,2024-09-01,1.2,Dump Truck,Baik,460,15.111695137976346,1.2594113620807665,0,0,1,7.4,0.30833333333333335,0,0,0,0,38.21,146.25,5.458571428571429,1.8852181887112225,2.0,0,0,0,4.0,0,0,1,1.0,2.0,0.06666666666666667,0.7142857142857143,87.29281767955801,100,44.04761904761906,93.33333333333333,71.42857142857143,87.00957642725598,Good,100.0,0.38831850330823636,0.0839607574720511,0,0,0.0,0.050256410256410255
OPRREC_0003710,ALAT_063,2025-09-04,Shift 3,22:00:00,01:44:00,Beroperasi,3.74,Overburden,950.4,8,OPR_069,PIT_B,2024-09-01,1.2,Dump Truck,Baik,460,15.111695137976346,1.2594113620807665,0,0,1,3.74,0.15583333333333335,0,1,0,0,38.56,146.47,5.508571428571429,1.8248874720689736,0.0,0,0,0,4.0,0,0,1,0.0,2.0,0.06666666666666667,0.8571428571428571,87.29281767955801,100,22.261904761904773,93.33333333333333,85.71428571428571,84.95957642725598,Good,100.0,0.19625827059091946,0.0839607574720511,0,0,0.0,0.050256410256410255
OPRREC_0003740,ALAT_063,2025-09-05,Shift 1,06:00:00,13:21:00,Beroperasi,7.36,Overburden,745.0,6,OPR_049,PIT_B,2024-09-01,1.2,Dump Truck,Baik,460,15.111695137976346,1.2594113620807665,0,0,1,7.36,0.3066666666666667,0,0,0,0,38.760000000000005,148.65,5.537142857142858,1.8563468990260987,1.0,0,0,0,4.0,0,0,1,0.0,2.0,0.06666666666666667,0.8571428571428571,87.29281767955801,100,43.80952380952382,93.33333333333333,85.71428571428571,87.97624309392265,Good,100.0,0.3862194843714351,0.0839607574720511,0,0,0.0,0.050256410256410255
OPRREC_0003806,ALAT_063,2025-09-06,Shift 3,22:00:00,03:36:00,Beroperasi,5.6,Overburden,1109.4,9,OPR_106,PIT_B,2024-09-01,1.2,Dump Truck,Baik,460,15.111695137976346,1.2594113620807665,0,0,1,5.6,0.2333333333333333,0,0,0,0,40.62,152.68,5.8028571428571425,1.6810781687725929,1.0,0,0,0,3.0,0,0,1,0.0,2.0,0.06666666666666667,1.0,87.29281767955801,100,33.33333333333333,93.33333333333333,100.0,87.50957642725598,Good,100.0,0.29386265115217886,0.0839607574720511,0,0,0.0,0.050256410256410255
OPRREC_0003909,ALAT_063,2025-09-08,Shift 2,14:00:00,15:01:00,Maintenance,1.03,Overburden,0.0,0,OPR_120,PIT_B,2024-09-01,1.2,Dump Truck,Baik,460,15.111695137976346,1.2594113620807665,0,0,1,1.03,0.042916666666666665,0,1,0,0,37.31,151.94,5.33,2.4505509584581184,2.0,0,0,1,3.0,0,0,0,0.0,2.0,0.06666666666666667,0.8571428571428571,87.29281767955801,100,6.130952380952392,93.33333333333333,85.71428571428571,82.70124309392266,Good,100.0,0.0540497376226329,0.0839607574720511,0,0,0.0,0.050256410256410255
OPRREC_0003910,ALAT_063,2025-09-08,Shift 3,22:00:00,00:51:00,Standby,2.85,Overburden,0.0,0,OPR_014,PIT_B,2024-09-01,1.2,Dump Truck,Baik,460,15.111695137976346,1.2594113620807665,0,0,1,2.85,0.11875000000000001,0,1,0,1,35.71,149.07,5.101428571428571,2.6153867054505766,0.0,0,0,0,3.0,0,1,0,0.0,2.0,0.06666666666666667,0.7142857142857143,87.29281767955801,100,16.964285714285722,93.33333333333333,71.42857142857143,83.21790976058932,Good,100.0,0.14955509924709104,0.0839607574720511,0,0,0.0,0.050256410256410255
OPRREC_0004146,ALAT_063,2025-09-12,Shift 2,14:00:00,19:22:00,Beroperasi,5.38,Overburden,1524.1,14,OPR_075,PIT_B,2024-09-01,1.2,Dump Truck,Baik,460,15.111695137976346,1.2594113620807665,0,0,1,5.38,0.22416666666666665,0,0,0,0,33.36,151.66,4.765714285714286,2.3601119828153436,4.0,0,0,0,2.0,0,0,1,0.0,2.0,0.06666666666666667,0.7142857142857143,87.29281767955801,100,32.02380952380952,93.33333333333333,71.42857142857143,85.32624309392264,Good,100.0,0.2823180469997718,0.0839607574720511,0,0,0.0,0.050256410256410255
OPRREC_0004188,ALAT_063,2025-09-13,Shift 3,22:00:00,01:13:00,Maintenance,3.22,Overburden,0.0,0,OPR_131,PIT_B,2024-09-01,1.2,Dump Truck,Baik,460,15.111695137976346,1.2594113620807665,0,0,1,3.22,0.13416666666666668,0,1,0,0,29.18,149.7,4.168571428571428,2.0966038297798697,1.0,0,0,1,3.0,0,0,0,0.0,2.0,0.06666666666666667,0.5714285714285714,87.29281767955801,100,19.166666666666664,93.33333333333333,57.14285714285714,82.52624309392264,Good,100.0,0.16897102441250286,0.0839607574720511,0,0,0.0,0.050256410256410255
OPRREC_0004477,ALAT_063,2025-09-18,Shift 3,22:00:00,02:43:00,Beroperasi,4.72,Overburden,939.8,8,OPR_093,PIT_B,2024-09-01,1.2,Dump Truck,Baik,460,15.111695137976346,1.2594113620807665,0,0,1,4.72,0.19666666666666666,0,1,0,0,30.159999999999997,147.82999999999998,4.308571428571428,2.0959359768484385,5.0,0,0,0,3.0,0,0,1,0.0,2.0,0.06666666666666667,0.5714285714285714,87.29281767955801,100,28.095238095238095,93.33333333333333,57.14285714285714,83.77624309392266,Good,100.0,0.24768423454255073,0.0839607574720511,0,0,0.0,0.050256410256410255
OPRREC_0004478,ALAT_063,2025-09-18,Shift 2,14:00:00,16:15:00,Standby,2.26,Overburden,0.0,0,OPR_126,PIT_B,2024-09-01,1.2,Dump Truck,Baik,460,15.111695137976346,1.2594113620807665,0,0,1,2.26,0.09416666666666666,0,1,0,1,25.06,147.07999999999998,3.5799999999999996,1.7091615878357809,0.0,0,0,0,3.0,0,1,0,0.0,2.0,0.06666666666666667,0.42857142857142855,87.29281767955801,100,13.452380952380949,93.33333333333333,42.857142857142854,80.72624309392266,Good,100.0,0.11859456992927218,0.0839607574720511,0,0,0.0,0.050256410256410255
OPRREC_0004569,ALAT_063,2025-09-19,Shift 3,22:00:00,22:57:00,Maintenance,0.95,Overburden,0.0,0,OPR_128,PIT_B,2024-09-01,1.2,Dump Truck,Baik,460,15.111695137976346,1.2594113620807665,0,0,1,0.95,0.03958333333333333,0,1,0,0,20.41,143.16,2.915714285714286,1.6968093307033338,1.0,0,0,1,4.0,0,0,0,0.0,2.0,0.06666666666666667,0.2857142857142857,87.29281767955801,100,5.654761904761896,93.33333333333333,28.57142857142857,78.634576427256,Warning,100.0,0.04985169974903034,0.0839607574720511,0,0,0.0,0.050256410256410255
OPRREC_0004641,ALAT_063,2025-09-21,Shift 1,06:00:00,09:04:00,Breakdown,3.07,Overburden,0.0,0,OPR_092,PIT_B,2024-09-01,1.2,Dump Truck,Baik,460,15.111695137976346,1.2594113620807665,0,0,1,3.07,0.12791666666666665,0,1,0,0,22.45,140.9,3.207142857142857,1.4803345825152057,2.0,0,0,0,4.0,1,0,0,1.0,3.0,0.1,0.2857142857142857,87.29281767955801,100,18.273809523809526,90.0,28.57142857142857,79.93457642725599,Good,100.0,0.16109970339949803,0.12594113620807665,0,0,0.3,0.050256410256410255
OPRREC_0004642,ALAT_063,2025-09-21,Shift 2,14:00:00,14:57:00,Maintenance,0.96,Overburden,0.0,0,OPR_028,PIT_B,2024-09-01,1.2,Dump Truck,Baik,460,15.111695137976346,1.2594113620807665,0,0,1,0.96,0.04,0,1,0,0,20.56,136.87,2.937142857142857,1.7107572814956735,0.0,0,0,1,5.0,0,0,0,1.0,3.0,0.1,0.2857142857142857,87.29281767955801,100,5.714285714285716,90.0,28.57142857142857,78.17624309392266,Warning,100.0,0.050376454483230665,0.12594113620807665,0,0,0.0,0.050256410256410255
OPRREC_0004732,ALAT_063,2025-09-22,Shift 1,06:00:00,08:28:00,Standby,2.48,Overburden,0.0,0,OPR_109,PIT_B,2024-09-01,1.2,Dump Truck,Baik,460,15.111695137976346,1.2594113620807665,0,0,1,2.48,0.10333333333333333,0,1,0,1,17.66,137.15,2.5228571428571427,1.329169092399633,1.0,0,0,0,5.0,0,1,0,1.0,2.0,0.06666666666666667,0.14285714285714285,87.29281767955801,100,14.761904761904754,93.33333333333333,14.285714285714285,78.90957642725598,Warning,100.0,0.13013917408167922,0.0839607574720511,0,0,0.0,0.050256410256410255
OPRREC_0004733,ALAT_063,2025-09-22,Shift 2,14:00:00,19:02:00,Beroperasi,5.04,Overburden,1891.6,18,OPR_081,PIT_B,2024-09-01,1.2,Dump Truck,Baik,460,15.111695137976346,1.2594113620807665,0,0,1,5.04,0.21,0,0,0,0,19.479999999999997,134.5,2.7828571428571425,1.6318161077535052,0.0,0,0,0,5.0,0,0,1,1.0,2.0,0.06666666666666667,0.2857142857142857,87.29281767955801,100,29.999999999999993,93.33333333333333,28.57142857142857,82.04290976058932,Good,100.0,0.26447638603696094,0.0839607574720511,0,0,0.0,0.050256410256410255
OPRREC_0004918,ALAT_063,2025-09-25,Shift 2,14:00:00,21:19:00,Beroperasi,7.32,Overburden,2278.0,17,OPR_103,PIT_B,2024-09-01,1.2,Dump Truck,Baik,460,15.111695137976346,1.2594113620807665,0,0,1,7.32,0.305,0,0,0,0,22.08,137.46,3.154285714285714,2.303778469839327,3.0,0,0,0,5.0,0,0,1,1.0,2.0,0.06666666666666667,0.2857142857142857,87.29281767955801,100,43.57142857142857,93.33333333333333,28.57142857142857,83.94290976058932,Good,100.0,0.3841204654346338,0.0839607574720511,0,0,0.0,0.050256410256410255
OPRREC_0004919,ALAT_063,2025-09-25,Shift 1,06:00:00,10:31:00,Beroperasi,4.53,Overburden,1564.6,11,OPR_079,PIT_B,2024-09-01,1.2,Dump Truck,Baik,460,15.111695137976346,1.2594113620807665,0,0,1,4.53,0.18875,0,1,0,0,24.35,137.3,3.4785714285714286,2.316645769004751,0.0,0,0,0,5.0,0,0,1,1.0,2.0,0.06666666666666667,0.42857142857142855,87.29281767955801,100,26.964285714285708,93.33333333333333,42.857142857142854,82.61790976058933,Good,100.0,0.2377138945927447,0.0839607574720511,0,0,0.0,0.050256410256410255
OPRREC_0005097,ALAT_063,2025-09-29,Shift 2,14:00:00,17:28:00,Beroperasi,3.48,Overburden,2305.7,17,OPR_075,PIT_B,2024-09-01,1.2,Dump Truck,Baik,460,15.111695137976346,1.2594113620807665,0,0,1,3.48,0.145,0,1,0,0,26.88,133.51,3.84,2.0368685115474023,4.0,0,0,0,5.0,0,0,1,1.0,2.0,0.06666666666666667,0.5714285714285714,87.29281767955801,100,20.71428571428572,93.33333333333333,57.14285714285714,82.74290976058931,Good,100.0,0.18261464750171114,0.0839607574720511,0,0,0.0,0.050256410256410255
OPRREC_0005209,ALAT_063,2025-10-01,Shift 3,22:00:00,02:22:00,Beroperasi,4.37,Overburden,969.5,7,OPR_080,PIT_B,2024-09-01,1.2,Dump Truck,Baik,460,15.111695137976346,1.2594113620807665,0,0,1,4.37,0.18208333333333335,0,1,0,0,28.180000000000003,132.78,4.025714285714286,2.0140991132750234,2.0,0,0,0,5.0,0,0,1,0.0,2.0,0.06666666666666667,0.7142857142857143,87.29281767955801,100,26.01190476190477,93.33333333333333,71.42857142857143,84.48457642725597,Good,100.0,0.2293178188455396,0.0839607574720511,0,0,0.0,0.050256410256410255
OPRREC_0005210,ALAT_063,2025-10-01,Shift 2,14:00:00,17:32:00,Beroperasi,3.54,Overburden,1699.4,14,OPR_105,PIT_B,2024-09-01,1.2,Dump Truck,Baik,460,15.111695137976346,1.2594113620807665,0,0,1,3.54,0.1475,0,1,0,0,30.76,129.25,4.394285714285714,1.53980363621315,0.0,0,0,0,5.0,0,0,1,0.0,2.0,0.06666666666666667,0.8571428571428571,87.29281767955801,100,21.071428571428562,93.33333333333333,85.71428571428571,84.79290976058931,Good,100.0,0.18576317590691305,0.0839607574720511,0,0,0.0,0.050256410256410255
